VC20384	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	12089579	11644271	0	68	7743	11794504	258821	12775	6602	5166	3839	2644	1644	896	454	267	183	168	198	254	435	729	815619	693806	555818	424958	316922	232912	164716	115238	77364	50597	
VC20481	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	21941154	21836096	0	82	7071	21426976	441293	23622	13575	10403	8252	5840	3591	1904	1001	484	228	209	223	429	1142	1982	1564915	1350553	1082797	802568	577044	401828	263177	169314	106051	70465	
VC20547	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	11599848	11407888	0	74	9937	11320079	245659	11879	6439	4793	3650	2511	1416	813	425	224	141	171	171	246	400	831	781416	656790	519447	385912	275401	191219	124723	81079	50965	32928	
VC20584	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	12877952	12621837	0	94	6058	12571493	263136	13759	7760	6042	4690	3309	2084	1154	554	297	157	138	166	324	934	1955	893973	770553	623054	468446	345236	248282	171291	116443	75935	50765	
VC20699	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	15190139	14895738	0	73	3561	14837727	310190	14895	8018	5958	4449	3151	1819	929	520	286	180	180	205	295	489	848	1002358	837272	653700	481949	337644	229416	148411	93457	58884	37940	
VC20709	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	12315079	12192519	0	78	3055	12019056	260330	12675	6732	5041	3779	2614	1631	854	466	283	135	175	186	224	430	468	795117	662560	516800	377824	266174	182004	116873	73843	46019	29831	
VC20711	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	8669393	8585365	0	76	1954	8465128	180732	8601	4487	3217	2440	1686	1056	593	289	180	121	120	135	165	182	261	552849	455903	352088	255384	176228	118238	74807	46366	28547	18027	
VC20715	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	16423384	16289547	0	84	3469	16027814	348208	16634	8890	6478	4963	3380	2046	1095	587	298	238	259	313	431	686	1064	1072398	892877	695695	510416	358238	243496	155710	97566	60347	38374	
VC20739	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14325038	14212852	0	77	3425	13982555	301498	14433	7701	5771	4348	3071	1857	928	487	252	176	177	183	329	507	765	939481	784739	612797	450761	315207	214209	136503	85030	52488	33161	
VC20742	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14578935	14159011	0	73	744	14226909	309912	14929	7774	5777	4493	3097	1821	989	540	281	204	185	235	335	651	803	933834	784768	622390	470134	344287	248529	173791	118614	78088	50617	
VC20780	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	19106821	18749445	0	58	6336	18644982	409264	19561	9989	7571	5682	3902	2303	1236	637	302	161	142	163	209	317	400	1216584	1013818	797974	591746	424648	299477	202992	134790	87175	55928	
VC20782	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	16903959	16761757	0	73	8981	16506182	342369	18092	10477	8018	6342	4666	2754	1525	826	385	163	139	168	329	609	915	1202159	1037473	834430	622018	448454	316273	209396	137243	87434	57851	
VC20784	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13886737	13647982	0	75	4621	13554368	293493	13994	7402	5307	4113	2809	1645	922	504	282	227	198	195	261	400	617	887926	735700	572531	422713	298398	204912	134491	86704	54083	34345	
VC20787	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14000433	13743373	0	86	2013	13666062	293318	14100	7633	5549	4220	2894	1847	989	527	295	228	231	272	444	725	1099	937517	782048	614889	457859	328932	229650	153488	100403	63743	40689	
VC20789	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13526728	13399064	0	85	5364	13201409	285814	13897	7304	5475	4082	2894	1707	922	543	265	191	162	229	320	595	919	887532	737495	573438	421997	294935	200002	128442	80133	49473	31309	
VC20791	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14117155	13112188	0	40	1966	13791389	288699	13555	7369	5462	4030	2801	1678	877	446	211	81	64	75	96	139	183	917090	784708	638181	501612	389722	303055	230364	167855	116243	75653	
VC20792	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13030038	12869029	0	74	4647	12717750	275011	13337	7196	5188	3815	2758	1658	884	459	240	159	134	152	229	402	666	850544	706484	552507	406112	287060	196959	127712	81733	51219	32696	
VC30132	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13157183	13032890	0	69	1578	12845744	275675	13125	6764	4993	3749	2650	1546	827	428	231	124	125	137	213	320	532	852661	708555	550480	401744	280095	188772	120529	75288	46334	29236	
VC30133	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13124241	12990084	0	74	0605	12811475	276956	12858	6765	5070	3705	2588	1604	847	445	234	133	120	171	212	413	645	854008	710464	551571	403822	281160	189972	120661	75756	46495	29728	
VC30134	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	20147487	20007889	0	65	0242	19662486	426202	21417	11103	8459	6273	4456	2531	1393	675	344	213	178	211	302	502	742	1341837	1127567	890285	659259	466882	321896	209096	133080	83537	54221	
VC30135	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13794201	13671284	0	74	1834	13464691	290625	13907	7498	5491	4058	2836	1742	956	461	273	127	152	170	245	362	607	894357	743425	577741	424239	296427	200348	127724	79402	48830	31231	
VC30136	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	12667459	12575715	0	74	9218	12367634	263144	12768	7127	5102	3957	2735	1649	892	446	259	150	134	157	252	422	631	845124	708060	554309	408246	286657	195278	125529	78426	48549	31069	
VC30138	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13086450	12947687	0	78	0967	12774610	275705	13040	6814	5057	3626	2631	1633	844	437	254	142	126	137	259	458	677	836142	693039	537930	392488	274358	185669	119094	74110	46015	29255	
VC30139	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13474330	13360581	0	69	0325	13153316	284309	13486	6961	5266	3712	2703	1599	892	423	235	156	119	122	198	356	477	878081	728498	564122	411819	286779	192788	122466	75984	46623	29471	
VC30140	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13566805	13361763	0	64	6664	13238916	289769	13848	7349	5412	4027	2771	1668	945	461	200	115	101	121	212	371	519	886355	742645	583789	433087	310228	216930	143800	93846	60020	38448	
VC30141	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13791934	13695449	0	72	65	13460946	291858	14091	7357	5585	4090	2978	1783	899	459	261	149	124	155	233	373	593	904304	751777	585047	428104	299121	201568	127826	79854	49340	31274	
VC30144	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	15537826	15295480	0	69	97	15165176	329032	15733	8123	6208	4641	3208	1974	968	551	266	174	166	192	305	525	584	1023859	859476	674676	496896	350302	239445	154073	97555	61358	39480	
VC30145	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	15237970	15080242	0	78	5561	14878799	313854	15548	8463	6360	4809	3411	2046	1161	616	322	215	174	247	358	673	914	1042644	883456	697552	517746	367682	251615	163010	102338	64083	41260	
VC30146	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	15865532	15682468	0	73	6424	15485874	331956	16558	9047	6856	5059	3649	2179	1161	585	319	198	183	224	317	584	783	1087764	920579	726351	539302	380016	261647	169013	107277	67227	42822	
VC30147	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	15937961	15782817	0	79	1311	15559977	329478	16365	9080	7003	5169	3682	2244	1290	629	346	224	194	255	387	658	980	1098161	930529	736928	547195	390302	268461	173095	109620	68092	43487	
VC30148	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	15336997	15239956	0	79	5706	14969492	319649	16048	8907	6878	5226	3768	2210	1252	597	316	219	200	249	410	662	914	1062230	900654	715024	531804	378609	260335	168265	106055	65710	42757	
VC30149	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	15247185	15082182	0	79	5222	14886623	315425	15323	8436	6484	4799	3397	2075	1221	590	296	194	187	222	368	630	915	1038467	873953	689518	510473	361383	247844	159193	100379	62613	40538	
VC30150	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13669333	13581548	0	78	0525	13340645	286358	14353	7930	6072	4601	3367	2043	1145	543	289	168	192	206	324	513	584	938960	796645	629369	466782	330280	226384	145379	92315	57299	36658	
VC30151	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	16082843	15973498	0	86	9201	15693873	338369	16983	9234	7166	5385	3846	2376	1256	653	354	251	251	331	517	847	1151	1110330	939933	744856	553588	394381	270258	173513	109948	68858	44048	
VC30152	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14853714	14741062	0	73	3647	14496314	311196	16034	8676	6545	5053	3654	2165	1182	659	339	193	161	176	281	495	591	1024702	869491	690022	512339	364689	250713	161753	102016	63413	40739	
VC30153	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	15517037	15389504	0	76	7083	15147002	322332	16172	8936	6815	5233	3743	2224	1243	599	305	201	199	228	348	640	817	1071320	908491	721109	534232	379929	261641	169265	106787	66661	42903	
VC30154	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	15972909	15800312	0	79	3229	15587061	337339	16811	8891	6889	5250	3696	2160	1176	597	352	227	200	267	414	643	936	1078119	907617	717732	531641	376798	258944	165846	104544	65078	41875	
VC30155	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	15457817	15296575	0	81	3727	15090528	322132	15528	8393	6339	4728	3356	1989	1085	603	364	182	216	260	428	658	1028	1046132	880579	693049	512665	359818	245776	156601	98443	60775	38646	
VC30156	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14406292	14235307	0	73	5077	14058311	304270	15341	8326	6160	4692	3285	2061	1065	559	286	203	171	179	284	477	622	984835	828445	656093	486079	345022	236219	153081	97534	61099	39268	
VC30157	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14978398	14786121	0	73	1448	14618199	315848	15609	8403	6151	4781	3349	2025	1045	555	281	180	144	216	295	560	757	1014543	853691	674441	499645	354968	244089	158183	100698	63228	40451	
VC30158	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14488317	14301610	0	86	4527	14138819	307362	14580	7742	5913	4217	3023	1892	1004	529	311	178	209	274	422	741	1101	955843	800415	631419	465629	331986	225306	145535	92480	57688	37028	
VC30159	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	15134769	15055776	0	76	4368	14765001	323231	16000	8706	6705	5117	3581	2070	1165	644	333	187	164	220	316	608	721	1029054	869032	688377	510396	360980	247289	159184	100636	62246	40034	
VC30160	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	16886939	16750648	0	81	0694	16473674	362940	17674	9491	6955	5221	3733	2213	1151	654	326	222	197	254	415	770	1049	1116511	936094	738034	545498	384297	262642	168653	105698	65937	42185	
VC30161	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14736664	14542770	0	79	971	14382790	309885	15299	7996	6096	4698	3317	2025	1054	555	285	223	204	232	410	705	890	997501	844979	667628	495097	353320	242086	156753	100208	62970	40359	
VC30162	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	15351645	15220194	0	76	6546	14980587	324836	15938	8746	6562	4939	3637	2084	1123	575	302	182	157	228	382	616	751	1033992	868160	684287	506101	358287	245611	157348	99284	61589	39650	
VC30163	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	16769092	16636625	0	68	559	16367491	351665	17413	9416	7357	5488	3879	2378	1224	667	336	181	140	190	281	408	578	1148117	971268	767614	566280	400458	272957	176437	111653	69433	44458	
VC30164	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14759394	14618977	0	77	0503	14405372	310747	15154	8088	6097	4585	3213	1967	1062	531	315	177	195	200	339	527	825	988590	830853	656049	483590	342440	233762	148639	93688	58110	37238	
VC30165	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	15281960	15104551	0	71	2326	14914317	322072	15994	8668	6517	4947	3529	2111	1189	584	275	163	136	161	257	423	617	1043684	878260	691247	509647	357814	242905	156193	98781	61677	40316	
VC30166	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13602932	13475241	0	76	1977	13276976	285213	14082	7797	5694	4319	3208	1851	1018	544	264	166	153	215	267	462	703	920140	772399	608534	450909	318259	217402	139802	88525	54946	35878	
VC30167	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14755119	14634472	0	88	4532	14401373	308647	15304	8197	6355	4658	3372	2174	1158	591	355	190	220	258	454	807	1006	999689	843664	665622	492228	349540	240287	154724	97511	60391	39349	
VC30169	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	15791974	15620536	0	68	5812	15412374	333401	16516	8778	6774	4991	3574	2121	1095	592	272	181	154	137	183	308	523	1067194	886996	689607	503787	350860	236170	150644	93587	57212	36243	
VC30171	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	18961280	18689129	0	74	1374	18511173	395948	19050	10295	7739	5711	4102	2391	1231	665	373	233	220	260	336	559	994	1251430	1044590	814079	597140	420563	287939	185746	118072	73336	46659	
VC30172	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	17483279	17216844	0	68	6433	17067541	365765	17798	9528	7232	5294	3813	2236	1190	671	317	218	159	184	257	358	718	1186437	990225	769671	563464	396016	268669	172597	109263	67290	42834	
VC30173	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	17826439	17631624	0	67	4827	17398383	376595	18655	9784	7373	5588	3936	2435	1202	674	308	171	149	140	185	320	541	1191537	990474	773543	564071	391198	265304	169527	105545	65260	41468	
VC30174	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14971201	14817843	0	67	6542	14616946	312149	15186	8064	6067	4585	3153	1860	997	545	265	143	142	126	206	295	472	991725	824863	638166	463613	323091	216923	137476	84664	52006	32496	
VC30175	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	19289373	18974180	0	75	4416	18838566	398295	18705	10043	7476	5422	3747	2292	1247	695	357	229	234	277	355	496	937	1247185	1034293	804566	585519	407456	275087	174616	108955	67384	42968	
VC30176	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	26461234	26202834	0	66	7061	25833544	552280	27136	14295	10722	8151	5632	3525	1788	960	472	249	227	235	355	609	1054	1753367	1472224	1158019	857960	607572	419711	271962	173401	108706	71429	
VC30178	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	25882906	25690156	0	67	0844	25268779	537523	26762	14876	10950	8371	5932	3540	1865	953	495	263	198	198	362	678	1161	1758558	1492111	1177468	873407	618845	428414	278346	176342	110622	72302	
VC30180	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	17377498	17208237	0	61	9631	16968865	360814	17291	9133	7052	5369	3607	2110	1130	622	261	155	126	148	185	245	385	1137920	945947	734313	536854	373428	253071	161922	100582	62149	39539	
VC30181	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	34159146	33719119	0	75	1559	33341628	719108	34977	18593	13687	10213	7079	4416	2374	1210	641	374	343	381	593	1116	2413	2290013	1929798	1516707	1118839	788648	545345	353580	224096	141170	91412	
VC30182	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	15245648	15096790	0	76	0783	14886316	316882	15263	7968	5941	4490	3105	1834	1019	500	300	233	208	239	282	452	616	984131	815966	633134	462330	322374	217931	139934	87176	54156	34840	
VC30183	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	15739916	15586386	0	71	5031	15364753	330560	16098	8308	6394	4778	3393	2058	1092	530	275	188	148	159	215	349	618	1033639	860801	670704	490098	340419	229299	145323	90365	55896	35125	
VC30184	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	17500258	17385575	0	69	2126	17083395	366351	18074	9702	7219	5600	3812	2275	1219	630	335	179	166	156	257	371	517	1151718	958334	745624	544011	381545	256458	163475	101204	62157	39099	
VC30186	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	26472763	26164371	0	65	0275	25836744	558983	27850	14752	10841	8179	5802	3463	1835	974	447	281	202	263	377	637	1133	1812398	1527078	1205865	889143	632668	436483	287680	185500	117480	76804	
VC30187	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	16527246	16322913	0	76	2888	16136811	344271	16286	8721	6618	4911	3399	2064	1086	535	339	210	175	218	285	455	862	1080835	895041	695212	506254	352141	238440	151498	93933	57962	36421	
VC30188	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	60487076	60001351	0	64	5575	58994303	1306074	66623	35538	26869	20162	14173	8604	4547	2278	1156	620	467	485	794	1458	2925	4302323	3664745	2913924	2162717	1544397	1069958	696506	443918	277953	180333	
VC30190	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	10898117	10804365	0	64	4488	10639697	228537	11078	5778	4345	3120	2203	1262	670	344	197	130	102	123	141	175	215	700241	579301	448267	325344	225444	151535	96541	60105	37003	23290	
VC30191	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	20338311	20034457	0	70	6129	19855716	426373	20388	10673	7951	5848	4117	2406	1278	695	373	216	168	221	298	513	1077	1335938	1107036	862008	627745	442281	299843	193125	121853	75478	47319	
VC30192	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	22254604	22120111	0	71	1687	21723944	465368	23175	12442	9391	7062	5065	3013	1657	805	410	229	197	217	326	589	714	1484558	1240901	970333	708425	494813	334204	212315	132253	81188	50917	
VC30193	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	21517771	21293492	0	69	7583	21000200	454731	22358	11936	9044	6763	4782	2865	1525	734	446	255	183	239	345	621	744	1453333	1214171	948817	695601	489693	335348	217149	138067	85438	54500	
VC30195	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	17408009	17208482	0	72	5878	16998621	361144	17046	9337	6924	4961	3584	2029	1147	619	344	217	219	261	326	495	735	1143435	948401	739414	541446	379597	257338	164951	103898	64089	40700	
VC30196	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	28418909	28216698	0	73	9027	27738276	593457	29894	16553	12762	9579	6886	4033	2124	1152	538	337	282	333	563	950	1190	1930028	1628769	1280945	941773	667751	457981	296066	187812	116478	74340	
VC30197	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	16601544	16540346	0	78	4952	16204687	348415	17171	9231	6731	5287	3619	2219	1179	610	320	236	178	229	322	524	586	1084045	900894	698596	509991	351723	238291	151041	93111	57166	36230	
VC30198	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	25997892	25740764	0	74	8096	25379200	543630	26403	14250	10463	8064	5666	3340	1736	870	451	261	267	294	542	1031	1424	1732095	1448010	1130145	831585	586853	400894	257039	162010	100024	63215	
VC30199	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	6318819	6276067	0	80	6417	6165182	134372	6786	3512	2668	2035	1449	886	495	264	114	62	61	72	131	269	461	426669	360926	284559	209737	149476	103012	66307	41902	26061	16685	
VC30200	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	19666137	19509258	0	78	3375	19195083	414073	20140	10762	8032	5924	4311	2485	1343	692	397	228	228	249	409	713	1068	1317738	1095795	849309	620540	431509	289789	183834	113615	69703	43964	
VC30201	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	18139288	18012957	0	70	9504	17709545	379465	18142	9660	7107	5346	3857	2241	1184	642	317	197	174	214	285	430	482	1176773	975339	754031	546095	376209	252386	159990	98637	60356	37800	
VC30202	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	33385975	33135278	0	72	8138	32576221	711521	35274	18422	13878	10454	7366	4310	2343	1213	589	319	261	328	552	1183	1741	2246950	1879272	1474702	1081432	759481	515899	328628	205459	125136	80069	
VC30203	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	24400997	24248910	0	82	3635	23813481	516773	24779	13217	9862	7370	5219	3149	1660	891	444	304	271	330	568	1105	1574	1601982	1338669	1046346	767333	538421	365761	231173	144137	88005	55905	
VC30204	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	20061051	19768978	0	69	6974	19575261	429026	20734	10886	7898	5906	4153	2376	1305	668	364	200	163	194	328	652	937	1298336	1082040	846030	622318	440724	305129	198989	128202	79789	50614	
VC30205	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	30873987	30631980	0	95	7426	30119289	660623	32281	17050	12910	9636	6773	3936	2224	1131	569	392	354	538	928	2078	3275	2055919	1717890	1347731	985996	694240	471072	299530	186324	114708	73002	
VC30206	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13743197	13539189	0	61	3249	13417764	288201	13698	7150	5435	3942	2729	1623	905	466	233	150	131	150	195	201	224	903540	751373	584009	428387	299834	204741	133994	85701	53631	34551	
VC30207	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	17846971	17692007	0	73	7483	17426511	369538	17743	9801	7185	5575	3888	2306	1200	648	352	216	183	241	336	550	698	1200996	1001592	777431	568324	394955	265108	168298	104461	63820	40271	
VC30209	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	31527493	31262152	0	75	2927	30769284	665306	32587	17618	13201	9990	6896	4238	2215	1098	509	320	278	357	667	1232	1697	2096016	1758904	1379097	1015698	719216	492271	317388	200253	123999	78748	
VC30211	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	20353709	20133176	0	71	5153	19868581	427593	20614	10884	8120	6096	4462	2521	1348	668	390	228	205	247	348	598	806	1331863	1108320	861967	629131	442350	301940	195648	122962	76381	47915	
VC30212	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	28208726	28065730	0	71	0991	27528730	599379	29009	15289	11593	8648	5948	3619	1883	956	468	275	218	255	456	867	1133	1849359	1540446	1202226	878874	615350	415197	264640	164047	100706	63973	
VC30213	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	22475453	22314977	0	83	4951	21931589	478554	23118	12158	9098	6716	4770	2860	1496	859	421	310	280	350	508	1014	1352	1453791	1212257	948750	690054	486806	331834	212135	132904	82132	50973	
VC30214	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	22378859	22205148	0	78	6512	21849820	466652	22088	11624	8792	6548	4545	2823	1481	758	432	246	229	275	452	845	1249	1457618	1210819	942568	688442	482109	326253	206975	129311	79469	50270	
